profileNum,ageEstimate,companyName,connectionsCount,country,endDate,followable,followersCount,genderEstimate,hasPicture,isPremium,posLocation,posTitle,startDate,posDuration
4115.0,51.0,Talent2,500.0,au,2007-02-01,1.0,1892.0,male,317d63d7-5484-4285-9760-dc2ab19d0b72-3.jpg,1.0,"Sydney, Australia","NSW Manager, Peformance Solutions",2005-02-01,23.984065381219327
4117.0,51.0,"Baker Hughes, a GE company",500.0,au,1997-02-01,1.0,1892.0,male,317d63d7-5484-4285-9760-dc2ab19d0b72-3.jpg,1.0,"Perth, Australia",Senior Management Accountant,1995-02-01,24.016920265303188
4121.0,21.0,Box Hill Hawks Football Club,252.0,au,2017-10-01,1.0,251.0,female,a1d14c7e-bcc3-402b-9a8d-f0df3793c936-3.jpg,0.0,"Melbourne, Australia",Hawks Football Club,2017-02-01,7.950881948294626
4126.0,21.0,St Michael's Grammar School,252.0,au,2017-04-01,1.0,251.0,female,a1d14c7e-bcc3-402b-9a8d-f0df3793c936-3.jpg,0.0,St Kilda ,Badminton Teams Selection Coach,2017-04-01,0.0
4127.0,21.0,National Development Bank PLC (NDB),252.0,au,2013-12-01,1.0,251.0,female,a1d14c7e-bcc3-402b-9a8d-f0df3793c936-3.jpg,0.0,Sri Lanka,Badminton Captain,2009-01-01,58.97451693053245
4129.0,21.0,"Trinity Grammar School, Kew",252.0,au,2018-03-01,1.0,251.0,female,a1d14c7e-bcc3-402b-9a8d-f0df3793c936-3.jpg,0.0,"Kew, Australia", Badminton Head Coach,2015-10-01,28.978007761966364
4130.0,21.0,National Development Bank PLC (NDB),252.0,au,2015-10-01,1.0,251.0,female,a1d14c7e-bcc3-402b-9a8d-f0df3793c936-3.jpg,0.0,"Colombo, Sri Lanka",Business Development Associate / Retail Banking & Custormer Service Executive,2006-06-01,112.00229984188587
4138.0,50.0,University of Newcastle,500.0,au,2016-12-01,1.0,2112.0,female,b140ca4c-7d79-4ab8-8bd1-ce8d1695cdc9-3.jpg,0.0,Australia,"Head of School (Interim) of Design, Communication & Information Technology",2016-01-01,11.006386168093801
4141.0,50.0,Newcastle Permanent Building Society,500.0,au,2005-11-01,1.0,2112.0,female,b140ca4c-7d79-4ab8-8bd1-ce8d1695cdc9-3.jpg,0.0,Newcastle,Marketing Communications Manager,2003-10-01,25.035421671902913
4142.0,50.0,Australian Greenhouse Office,500.0,au,2003-09-01,1.0,2112.0,female,b140ca4c-7d79-4ab8-8bd1-ce8d1695cdc9-3.jpg,0.0,Canberra,Director - Communications,2002-01-01,19.975769522988152
4144.0,50.0,The Australian Red Cross Blood Service,500.0,au,1999-12-01,1.0,2112.0,female,b140ca4c-7d79-4ab8-8bd1-ce8d1695cdc9-3.jpg,0.0,Sydney,NSW Communication Manager,1998-01-01,22.965563974619602
4153.0,47.0,Leed Engineering and Construction Pty Ltd,489.0,au,2014-10-01,1.0,495.0,male,52a97a77-2775-44f2-a494-668b855e08fe-3.jpg,0.0,"Adelaide, Australia",Contracts Manager,2009-01-01,68.96240169202653
4154.0,47.0,Leed Engineering and Construction Pty Ltd,489.0,au,2008-12-01,1.0,495.0,male,52a97a77-2775-44f2-a494-668b855e08fe-3.jpg,0.0,"Adelaide, Australia",Project Manager,2007-01-01,22.998418858703463
4166.0,40.0,Australian Indigenous Education Foundation (AIEF),438.0,au,2012-05-01,1.0,440.0,female,f08a7e3a-95df-45d0-b540-ebb27f691879-3.jpg,0.0,"Sydney, Australia",Policy Advisor (contract),2012-02-01,2.9569395675475882
4168.0,40.0,NSW Crown Solicitor's Office,438.0,au,2005-02-01,1.0,440.0,female,f08a7e3a-95df-45d0-b540-ebb27f691879-3.jpg,0.0,"sydney, australia","Paralegal, Administrative Law",2004-03-01,11.072095936261524
4169.0,40.0,Mattila Advisory,438.0,au,2004-03-01,1.0,440.0,female,f08a7e3a-95df-45d0-b540-ebb27f691879-3.jpg,0.0,"Sydney, Australia",Paralegal,2003-03-01,12.024887574693526
4171.0,40.0,Australian Department of Foreign Affairs and Trade,438.0,au,2002-11-01,1.0,440.0,female,f08a7e3a-95df-45d0-b540-ebb27f691879-3.jpg,0.0,"Canberra, Australia",Intern,2002-08-01,3.0226493357153124
4174.0,34.0,ADMA,500.0,au,2017-06-01,1.0,572.0,male,hI_MjqjfvMEyyNrx8pJYiJ7_2zr53g2KdJ-TxQ0gdyM.jpg,0.0,"Sydney, Australia",Instructor - Code School,2016-09-01,8.969383354894351
4177.0,34.0,William Parry,500.0,au,2014-05-01,1.0,572.0,male,hI_MjqjfvMEyyNrx8pJYiJ7_2zr53g2KdJ-TxQ0gdyM.jpg,0.0,"Sydney, Australia",Freelance Frontend developer,2012-12-01,16.95312018727284
4178.0,34.0,Commonwealth Bank,500.0,au,2012-11-01,1.0,572.0,male,hI_MjqjfvMEyyNrx8pJYiJ7_2zr53g2KdJ-TxQ0gdyM.jpg,0.0,"Sydney, Australia",Contractor,2012-08-01,3.0226493357153124
4184.0,34.0,Audience Republic,500.0,au,2018-12-01,1.0,572.0,male,hI_MjqjfvMEyyNrx8pJYiJ7_2zr53g2KdJ-TxQ0gdyM.jpg,0.0,"Sydney, Australia",Head of User Interface,2018-10-01,2.0041479291155877
4186.0,25.0,2XM Global Workforce Mobility,500.0,au,2014-08-01,1.0,7797.0,female,2ad9c5c4-40f4-45b2-a308-570b805667e7-3.jpg,1.0,"Sydney, Australia",Global Sourcing Manager,2013-07-01,13.010534097209389
4187.0,25.0,Job Capital,500.0,au,2013-05-01,1.0,7797.0,female,2ad9c5c4-40f4-45b2-a308-570b805667e7-3.jpg,1.0,"Sydney, Australia",National Sales Manager,2012-10-01,6.965235425778763
4190.0,32.0,No longer DDDD,153.0,au,2014-06-01,1.0,153.0,male,d94dd752-3f00-41e3-960f-73b849439176-3.jpg,0.0,"Canberra, Australia",Systems Engineer,2011-07-01,35.02330643339699
4193.0,38.0,OFX,500.0,au,2016-06-01,1.0,846.0,male,DavmIbyp02bZAuy_46JqS1oEW6PBzFV3z3OeHzTcwV8.jpg,0.0,"Sydney, Australia",Head of User Experience,2013-10-01,32.000657097681675
4199.0,36.0,Sixtree,500.0,au,2016-05-01,1.0,672.0,male,fyGVGsoF3LLrgvDUGbNWjGB2D2y8BKo54tOLFzhzQZk.jpg,0.0,"Melbourne, Australia",Consultant,2015-07-01,10.020739645577939
4201.0,36.0,Telstra,500.0,au,2015-06-01,1.0,672.0,male,fyGVGsoF3LLrgvDUGbNWjGB2D2y8BKo54tOLFzhzQZk.jpg,0.0,"Melbourne, Australia",TIBCO Senior Consultant,2014-10-01,7.983736832378488
4202.0,36.0,IP Australia,500.0,au,2014-09-01,1.0,672.0,male,fyGVGsoF3LLrgvDUGbNWjGB2D2y8BKo54tOLFzhzQZk.jpg,0.0,"Canberra, Australia",TIBCO Senior Consultant,2011-08-01,37.02745436251258
4208.0,46.0,IAG,500.0,au,2017-03-01,1.0,891.0,male,8d61f9b8-95e9-4c42-8a14-8c898957a3c4-3.jpg,1.0,"Melbourne, Australia","Senior Manager, Change",2015-01-01,25.955358426251053
4210.0,46.0,Bevington Group,500.0,au,2011-07-01,1.0,891.0,male,8d61f9b8-95e9-4c42-8a14-8c898957a3c4-3.jpg,1.0,"Melbourne, Australia",Senior Managing Consultant,2006-03-01,64.00131419536335
4211.0,46.0,Bevington Group,500.0,au,2006-03-01,1.0,891.0,male,8d61f9b8-95e9-4c42-8a14-8c898957a3c4-3.jpg,1.0,"Melbourne, Australia",Senior Consultant,2003-06-01,32.98630362019754
4217.0,38.0,RedR Australia,345.0,au,2012-11-01,1.0,344.0,male,1jwN1iUjP2S4MmzZaNNP5N6Z5bfaAfkGY9_Q_khqsnQ.jpg,1.0,South Sudan,ICT engineer,2012-02-01,9.002238238978213
4219.0,38.0,RedR Australia,345.0,au,2011-06-01,1.0,344.0,male,1jwN1iUjP2S4MmzZaNNP5N6Z5bfaAfkGY9_Q_khqsnQ.jpg,1.0,Pakistan,Digal Radio Network Engineer,2011-02-01,3.942586090063451
4220.0,38.0,Telstra,345.0,au,2011-02-01,1.0,344.0,male,1jwN1iUjP2S4MmzZaNNP5N6Z5bfaAfkGY9_Q_khqsnQ.jpg,1.0,Sydney Australia,RF Planning Engineer,2005-01-01,73.00355243434157
4225.0,30.0,Life Saving Victoria,187.0,au,2012-02-01,1.0,187.0,male,bb085d03-b433-449b-bfa2-83009c97badb-3.jpg,0.0,Mornington Peninsula,Regional Officer & Communication Officer (Voluntary Roles),2009-08-01,30.029364052649953
4226.0,30.0,Football Victoria,187.0,au,2011-09-01,1.0,187.0,male,bb085d03-b433-449b-bfa2-83009c97badb-3.jpg,0.0,Peninsula Region,Referee,2005-05-01,76.02620177005689
4228.0,30.0,Coles,187.0,au,2010-06-01,1.0,187.0,male,bb085d03-b433-449b-bfa2-83009c97badb-3.jpg,0.0,Frankston,Service Assistant,2005-10-01,55.984722478901006
4229.0,30.0,KPMG US,187.0,au,2009-02-01,1.0,187.0,male,bb085d03-b433-449b-bfa2-83009c97badb-3.jpg,0.0,"Melbourne, Australia",Assistant Accountant,2008-11-01,3.0226493357153124
4231.0,30.0,AIME,187.0,au,2017-04-01,1.0,187.0,male,bb085d03-b433-449b-bfa2-83009c97badb-3.jpg,0.0,Greater Melbourne & Geelong,Regional Manager,2015-01-01,26.973859832850778
4232.0,30.0,Department of Education Northern Territory,187.0,au,2014-12-01,1.0,187.0,male,bb085d03-b433-449b-bfa2-83009c97badb-3.jpg,0.0,"East Arnhemland, Northern Territory",Classroom Teacher,2013-07-01,17.018829955440562
4234.0,27.0,Roche Group,302.0,au,2012-01-01,1.0,302.0,male,640213e4-dddd-42cc-8bc5-073255fe9a77-3.jpg,0.0,"Sydney, Australia",Online Marketing Administrator,2010-09-01,16.000328548840837
4246.0,35.0,Suncorp Group,137.0,au,2010-03-01,1.0,136.0,female,7a416443-4994-4882-afe2-d93844ba7a83-3.jpg,0.0,"Melbourne, Australia",Software Enginner,2008-01-01,25.955358426251053
4247.0,35.0,Suncorp Group,137.0,au,2008-12-01,1.0,136.0,female,7a416443-4994-4882-afe2-d93844ba7a83-3.jpg,0.0,Melbourne,Business Analyst /  Test Analyst,2005-01-01,46.98248423992279
4265.0,44.0,Queensland Health,500.0,au,2015-06-01,1.0,922.0,male,06fa907f-fac5-470e-81c5-1b58bb2284ad-3.jpg,0.0,"Queensland, Australia",Director - Digital Release (e-health),2012-01-01,40.97004045257603
4267.0,44.0,Queensland Police Service,500.0,au,2011-01-01,1.0,922.0,male,06fa907f-fac5-470e-81c5-1b58bb2284ad-3.jpg,0.0,"Queensland, Australia",Project Manager / Consultant,2010-07-01,6.045298671430625
4268.0,44.0,Department of Transport and Main Roads,500.0,au,2010-08-01,1.0,922.0,male,06fa907f-fac5-470e-81c5-1b58bb2284ad-3.jpg,0.0,"Queensland, Australia",Senior Consultant,2010-04-01,4.008295858231175
4270.0,44.0,Queensland Police Service,500.0,au,2007-09-01,1.0,922.0,male,06fa907f-fac5-470e-81c5-1b58bb2284ad-3.jpg,0.0,"Brisbane, Australia",Project Manager / Team Leader,2003-07-01,50.037988459721966
4271.0,44.0,Golden Casket,500.0,au,2003-07-01,1.0,922.0,male,06fa907f-fac5-470e-81c5-1b58bb2284ad-3.jpg,0.0,"Brisbane, Australia",Project Manager / Senior BA,2003-05-01,2.0041479291155877
4273.0,44.0,Transport for London,500.0,au,2000-07-01,1.0,922.0,male,06fa907f-fac5-470e-81c5-1b58bb2284ad-3.jpg,0.0,"London, United Kingdom",Project Manager,1999-11-01,7.983736832378488
4274.0,44.0,Hogan Lovells,500.0,au,1999-07-01,1.0,922.0,male,06fa907f-fac5-470e-81c5-1b58bb2284ad-3.jpg,0.0,"London, United Kingdom",Senior Analyst,1998-12-01,6.965235425778763
4277.0,39.0,Sydney Olympic Park Authority,480.0,au,2016-07-01,0.0,0.0,male,1698e56d-a82c-4209-beaa-039f09a5f47b-3.jpg,0.0,Sydney Olympic Park,"Executive Manager, Development Contracts",2009-08-01,82.99143719583564
4279.0,39.0,Sydney Olympic Park Authority,480.0,au,2008-07-01,0.0,0.0,male,1698e56d-a82c-4209-beaa-039f09a5f47b-3.jpg,0.0,Sydney Olympic Park,Site Works & Development Coordinator,2005-01-01,41.95568697509189
4280.0,39.0,Sydney Olympic Park Authority,480.0,au,2004-12-01,0.0,0.0,male,1698e56d-a82c-4209-beaa-039f09a5f47b-3.jpg,0.0,Sydney Olympic Park,Field Services Supervisor,2001-03-01,45.04404607897493
4285.0,33.0,WEX,500.0,au,2011-11-01,1.0,802.0,male,330c6c29-28cd-4cf3-b35f-976ba61eda63-3.jpg,0.0,"Melbourne, Australia",Marketing Coordinator,2010-12-01,11.006386168093801
4292.0,39.0,Autism Queensland Limited,167.0,au,2015-08-01,1.0,167.0,male,91cee9a6-0442-4f3b-9ce1-93589babfb40-3.jpg,0.0,"Brisbane, Australia",Research Statistician,2014-04-01,16.000328548840837
4315.0,32.0,Challenger Limited,392.0,au,2016-11-01,1.0,390.0,female,952b1167-94f0-465a-9d75-c41476545558-3.jpg,0.0,"Sydney, Australia",Senior Financial Accountant,2012-08-01,51.02363498223783
4316.0,32.0,BDO in Australia,392.0,au,2012-08-01,1.0,390.0,female,952b1167-94f0-465a-9d75-c41476545558-3.jpg,0.0,"Sydney, Australia",Auditor,2011-01-01,18.990123000472288
4321.0,49.0,City of Wanneroo,436.0,au,2016-01-01,0.0,0.0,female,AAEAAQAAAAAAAAMwAAAAJDVlYmE5MDZiLWE3NjktNGMzNC04NTk4LWNjNzBkMTFmN2JhOQ.jpg,0.0,City of Wanneroo,Manager Risk and Business Improvement,2011-12-01,49.01948705312224
4324.0,49.0,"Department of Local Government, Sport and Cultural Industries",436.0,au,2007-12-01,0.0,0.0,female,AAEAAQAAAAAAAAMwAAAAJDVlYmE5MDZiLWE3NjktNGMzNC04NTk4LWNjNzBkMTFmN2JhOQ.jpg,0.0,"Perth, Western Australia",Policy Advisor,2006-01-01,22.965563974619602
4325.0,49.0,Your Homes Newcastle,436.0,au,2005-12-01,0.0,0.0,female,AAEAAQAAAAAAAAMwAAAAJDVlYmE5MDZiLWE3NjktNGMzNC04NTk4LWNjNzBkMTFmN2JhOQ.jpg,0.0,"Newcastle upon Tyne, United Kingdom",Planning and Performance Management,2002-01-01,46.98248423992279
4327.0,49.0,Newcastle City Council,436.0,au,1998-12-01,0.0,0.0,female,AAEAAQAAAAAAAAMwAAAAJDVlYmE5MDZiLWE3NjktNGMzNC04NTk4LWNjNzBkMTFmN2JhOQ.jpg,0.0,"Newcastle upon Tyne, United Kingdom",Housing Services Manager,1995-01-01,46.98248423992279
4328.0,49.0,Anchor Trust,436.0,au,1995-12-01,0.0,0.0,female,AAEAAQAAAAAAAAMwAAAAJDVlYmE5MDZiLWE3NjktNGMzNC04NTk4LWNjNzBkMTFmN2JhOQ.jpg,0.0,"Newcastle upon Tyne, United Kingdom",Housing Manager (North East),1992-01-01,46.98248423992279
4330.0,43.0,CGI,251.0,au,2014-05-01,1.0,252.0,male,d23817eb-659f-4b43-b62c-46830ad3fd97-3.jpg,0.0,"Canberra, Australia",Senior Consultant / Technical Lead,2011-11-01,29.963654284482228
4331.0,43.0,"Department of Education, Employment, and Workplace Relations",251.0,au,2011-11-01,1.0,252.0,male,d23817eb-659f-4b43-b62c-46830ad3fd97-3.jpg,0.0,Canberra,Senior Consultant / Executive Level 1 (EL1),2010-05-01,18.037331362040288
4333.0,43.0,KAZ,251.0,au,2008-10-01,1.0,252.0,male,d23817eb-659f-4b43-b62c-46830ad3fd97-3.jpg,0.0,"Canberra, Australia",Senior Consultant,1998-03-01,127.04983675229471
4334.0,43.0,Aspect Computing,251.0,au,2000-03-01,1.0,252.0,male,d23817eb-659f-4b43-b62c-46830ad3fd97-3.jpg,0.0,"Canberra, Australia",Senior Consultant,1998-10-01,16.9859750713567
4336.0,42.0,Object Consulting,500.0,au,2016-03-01,1.0,865.0,male,FKAj3hWVYTK84jnkbgK2fGZOPXoYcC0hxwRE4J6gQqg.jpg,1.0,Sydney,Account Manager,2012-01-01,49.972278691554244
4337.0,42.0,Object Consulting,500.0,au,2016-03-01,1.0,865.0,male,FKAj3hWVYTK84jnkbgK2fGZOPXoYcC0hxwRE4J6gQqg.jpg,1.0,Sydney,Media & Telco Practice Lead,2011-02-01,60.94580997556418
4339.0,42.0,Object Consulting,500.0,au,2011-03-01,1.0,865.0,male,FKAj3hWVYTK84jnkbgK2fGZOPXoYcC0hxwRE4J6gQqg.jpg,1.0,"Sydney, Australia",Architect Practice Lead,2009-06-01,20.961416045504013
4351.0,38.0,China Unicom,500.0,au,2011-04-01,1.0,973.0,male,97daa395-c4dc-4064-9ebe-8f40212498e5-3.jpg,0.0,Shanghai,"Lead Architect - Engineering, Data Networks",2008-01-01,38.96589252346044
4352.0,38.0,China Unicom,500.0,au,2008-01-01,1.0,973.0,male,97daa395-c4dc-4064-9ebe-8f40212498e5-3.jpg,0.0,Shanghai,"Senior Network Engineer - Engineering/Operation, IP Intelligent Networks",2004-12-01,36.99459947842872
4355.0,26.0,People's Choice Credit Union,394.0,au,2013-08-01,1.0,394.0,female,d22df358-74a5-4864-9a70-858624184f98-3.jpg,0.0,"Adelaide, Australia",Online and Direct Advertising Coordinator,2011-11-01,20.994270929587877
4357.0,26.0,South Australian Tourism Commission,394.0,au,2011-07-01,1.0,394.0,female,d22df358-74a5-4864-9a70-858624184f98-3.jpg,0.0,"Adelaide, Australia",National Trade Marketer,2010-02-01,16.920265303188977
4358.0,26.0,HRG,394.0,au,2010-01-01,1.0,394.0,female,d22df358-74a5-4864-9a70-858624184f98-3.jpg,0.0,"Melbourne, Australia",Senior International Travel Consultant,2009-01-01,11.992032690609664
4360.0,26.0,HRG,394.0,au,2008-12-01,1.0,394.0,female,d22df358-74a5-4864-9a70-858624184f98-3.jpg,0.0,"London, United Kingdom",Senior Business Travel Consultant,2007-01-01,22.998418858703463
4361.0,26.0,Flight Centre Travel Group,394.0,au,2007-12-01,1.0,394.0,female,d22df358-74a5-4864-9a70-858624184f98-3.jpg,0.0,"Adelaide, Australia",International Travel Consultant,2004-01-01,46.98248423992279
4364.0,37.0,Aurecon,500.0,au,2007-01-01,0.0,0.0,male,9375cb21-11b7-4ebb-9916-2380d769b4f4-3.jpg,0.0,"Melbourne, Australia",Graduate Civil Engineer,2006-01-01,11.992032690609664
4367.0,41.0,Open Universities Australia,500.0,au,2016-06-01,1.0,785.0,male,91425968-555f-4ded-809b-c80554c221cd-3.jpg,0.0,"Melbourne, Australia",Manager Web Development & Continuous Delivery,2014-10-01,20.008624407072013
4369.0,41.0,Open Universities Australia,500.0,au,2014-01-01,1.0,785.0,male,91425968-555f-4ded-809b-c80554c221cd-3.jpg,0.0,"Melbourne, Australia",Web Operations Lead,2012-11-01,13.996180619725251
4370.0,41.0,Open Universities Australia,500.0,au,2012-11-01,1.0,785.0,male,91425968-555f-4ded-809b-c80554c221cd-3.jpg,0.0,"Melbourne, Australia",Java Software Developer,2012-02-01,9.002238238978213
4373.0,29.0,Tigerspike,382.0,au,2016-06-01,1.0,381.0,female,AAEAAQAAAAAAAAiJAAAAJDU5YmI4NmE2LTkwNjgtNDA4My05OTQ3LTIzZjM4NzRhNzljNg.jpg,0.0,"Sydney, Australia",Digital Media Producer,2013-03-01,39.03160229162817
4376.0,35.0,Fjord,500.0,au,2016-12-01,1.0,1258.0,male,ea072864-35fe-4a87-8f80-68897096380f-3.jpg,0.0,"Sydney, Australia",Service Design Lead,2015-11-01,13.010534097209389
4378.0,35.0,General Assembly,500.0,au,2015-02-01,1.0,1258.0,male,ea072864-35fe-4a87-8f80-68897096380f-3.jpg,0.0,Australia,UX and Front-end Instructor,2012-08-01,30.029364052649953
4379.0,35.0,CSC,500.0,au,2013-05-01,1.0,1258.0,male,ea072864-35fe-4a87-8f80-68897096380f-3.jpg,0.0,"Sydney, Australia",UI/UX Designer,2012-09-01,7.950881948294626
4381.0,35.0,Powernet Systems Limited,500.0,au,2011-09-01,1.0,1258.0,male,ea072864-35fe-4a87-8f80-68897096380f-3.jpg,0.0,"Sydney, Australia",UI/UX Designer,2008-07-01,38.01310088502844
4384.0,47.0,First Direct Solutions (A division of Australia Post),214.0,au,2004-12-01,1.0,215.0,male,47e7f0d1-e7d7-404a-9388-84ae8ca39740-3.jpg,0.0,"Sydney, Australia",Manager Occupational Health & Safety  NSW/ACT,1991-01-01,167.001375798271
4385.0,47.0,Australia Post,214.0,au,1985-12-01,1.0,215.0,male,47e7f0d1-e7d7-404a-9388-84ae8ca39740-3.jpg,0.0,"Sydney, Australia",Fitter and Machinist (Apprentice/tradesman),1981-01-01,58.97451693053245
4390.0,30.0,Excite Digital Media,500.0,au,2013-09-01,1.0,855.0,female,082c6a5e-d898-41dc-a15a-a86564f393c4-3.jpg,0.0,"Sydney, Australia",Network Operations Manager,2012-05-01,16.0331834329247
4391.0,30.0,Excite Digital Media,500.0,au,2012-05-01,1.0,855.0,female,082c6a5e-d898-41dc-a15a-a86564f393c4-3.jpg,0.0,"New South Wales, Australia",Senior Campaign Manager,2011-05-01,12.024887574693526
4394.0,32.0,Attorney-General's Department,500.0,au,2017-05-01,1.0,631.0,male,77cd3acb-7376-4351-9d10-1f64591e7a0d-3.jpg,1.0,"Canberra, Australia",Legal Officer,2014-02-01,38.93303763937658
4396.0,32.0,Monash University,500.0,au,2013-02-01,1.0,631.0,male,77cd3acb-7376-4351-9d10-1f64591e7a0d-3.jpg,1.0,"Melbourne, Australia",Senior Researcher,2011-01-01,25.035421671902913
4397.0,32.0,ANU College of Law,500.0,au,2017-11-01,1.0,631.0,male,77cd3acb-7376-4351-9d10-1f64591e7a0d-3.jpg,1.0,"Canberra, Australia",Sessional Academic,2017-08-01,3.0226493357153124
4402.0,45.0,Veritec,500.0,au,2017-01-01,1.0,1111.0,male,0bed1e00-34a9-446b-97f3-86bc559bbd0c-3.jpg,0.0,"Canberra, Australia",Co-Founder and Board Advisor,2014-01-01,36.008952955912854
4403.0,45.0,CutOrange,500.0,au,2016-04-01,1.0,1111.0,male,0bed1e00-34a9-446b-97f3-86bc559bbd0c-3.jpg,0.0,canberra,Cofounder,2010-01-01,74.97484547937329
4408.0,30.0,Unilever,500.0,au,2015-09-01,1.0,982.0,female,a9168d32-75ca-4c39-8d48-94d99460527b-3.jpg,0.0,"London, United Kingdom","Customer Account Manager, Tesco",2014-09-01,11.992032690609664
4409.0,30.0,Unilever,500.0,au,2014-09-01,1.0,982.0,female,a9168d32-75ca-4c39-8d48-94d99460527b-3.jpg,0.0,"London, United Kingdom","Customer Account Manager, Tesco Express and One Stop",2013-09-01,11.992032690609664
4411.0,30.0,Unilever,500.0,au,2013-06-01,1.0,982.0,female,a9168d32-75ca-4c39-8d48-94d99460527b-3.jpg,0.0,"London, United Kingdom",Customer Account Manager,2012-09-01,8.969383354894351
4412.0,30.0,KPMG US,500.0,au,2012-07-01,1.0,982.0,female,a9168d32-75ca-4c39-8d48-94d99460527b-3.jpg,0.0,"Glasgow, United Kingdom",Student Brand Manager,2011-09-01,9.987884761494076
4420.0,42.0,Australian Defence Force,199.0,au,2000-01-01,1.0,200.0,male,365d7b38-1e28-45c3-a704-07b5684330a9-3.jpg,0.0,"Brisbane, Australia","Royal Australian Engineers, Combat Engineer, 2nd Combat Engineer Regiment",1995-01-01,59.99301833713218
4427.0,39.0,Alpha Salmon,500.0,au,2013-06-01,1.0,924.0,male,EMCH_nrl-mXg_A4lwhih7ZZyCQAlBYH9pKxYuhIgGVE.jpg,0.0,"Sydney, Australia",Senior Application Specialist,2011-09-01,20.994270929587877
4435.0,38.0,Toyota Motor Corporation Australia,303.0,au,2012-03-01,1.0,308.0,male,de09d1ae-62bb-4d22-bf22-95a1daeb237d-3.jpg,0.0,"Brisbane, Australia",Sales Analyst - Northern Region Office,2011-07-01,8.01659171646235
4438.0,38.0,News Queensland (News Limited),303.0,au,2008-04-01,1.0,308.0,male,de09d1ae-62bb-4d22-bf22-95a1daeb237d-3.jpg,0.0,"Brisbane, Australia",Account Manager,2007-01-01,14.981827142241114
4441.0,32.0,Kennedys,500.0,au,2014-06-01,1.0,750.0,male,a69bff57-acb9-4190-a0ad-762328051de3-3.jpg,0.0,"Sydney, Australia",Lawyer,2012-01-01,28.978007761966364
4445.0,31.0,Western Sydney University,500.0,au,2017-11-01,1.0,720.0,male,p_8_005_09c_068_3f823f5.jpg,0.0,"Sydney, Australia",Course Quality Officer,2014-09-01,38.01310088502844
4447.0,31.0,University of Wollongong,500.0,au,2015-11-01,1.0,720.0,male,p_8_005_09c_068_3f823f5.jpg,0.0,"Wollongong, Australia",Indigenous Tutorial Assistance Scheme (ITAS) Tutor,2010-02-01,68.96240169202653
4448.0,31.0,University of Wollongong,500.0,au,2014-09-01,1.0,720.0,male,p_8_005_09c_068_3f823f5.jpg,0.0,"Wollongong, Australia",Customer Service Assistant,2012-07-01,26.021068194418778
4450.0,31.0,University of Wollongong,500.0,au,2014-02-01,1.0,720.0,male,p_8_005_09c_068_3f823f5.jpg,0.0,"Wollongong, Australia",Casual Event Staff Memeber,2012-01-01,25.035421671902913
4451.0,31.0,IRT Group,500.0,au,2012-07-01,1.0,720.0,male,p_8_005_09c_068_3f823f5.jpg,0.0,"Wollongong, Australia",Registered Nurse,2011-06-01,13.010534097209389
4453.0,31.0,FINLEY REGIONAL CARE LTD,500.0,au,2012-01-01,1.0,720.0,male,p_8_005_09c_068_3f823f5.jpg,0.0,"Finley, NSW, Australia",Registered Nurse,2011-12-01,1.0185014065997249
4454.0,31.0,Cancer Council NSW,500.0,au,2010-11-01,1.0,720.0,male,p_8_005_09c_068_3f823f5.jpg,0.0,"Wollongong, Australia",Community & Events Assistant,2010-10-01,1.0185014065997249
4459.0,30.0,Live on Bowen,430.0,au,2014-11-01,1.0,435.0,male,7e8fce12-2677-47b2-8a03-7839d429461b-3.jpg,0.0,"Melbourne, Victoria, Australia","Online Producer, Marketing and Content Strategist",2013-09-01,13.996180619725251
4460.0,30.0,Kobe Creations,430.0,au,2014-08-01,1.0,435.0,male,7e8fce12-2677-47b2-8a03-7839d429461b-3.jpg,0.0,"Melbourne, Australia",Digital Account Manager,2014-06-01,2.0041479291155877
4471.0,48.0,Monash University,500.0,au,2014-08-01,1.0,1080.0,female,b8ac2575-357d-4e84-8d04-c499f835c953-3.jpg,0.0,"Melbourne, Australia","Senior Researcher, Australian Centre for Justice Innovation",2013-07-01,13.010534097209389
4472.0,48.0,Sentencing Advisory Council,500.0,au,2013-06-01,1.0,1080.0,female,b8ac2575-357d-4e84-8d04-c499f835c953-3.jpg,0.0,"Melbourne, Australia",Senior Criminologist,2005-05-01,97.02047269964476
4474.0,48.0,Sir Zelman Cowen Centre,500.0,au,2017-09-01,1.0,1080.0,female,b8ac2575-357d-4e84-8d04-c499f835c953-3.jpg,0.0,"Melbourne, Australia",Lecturer,2016-09-01,11.992032690609664
4480.0,32.0,MessageXchange,453.0,au,2014-11-01,1.0,451.0,male,ddf1329a-5d2c-4f8f-bed0-36879adb0b09-3.jpg,0.0,"Melbourne, Australia",Solutions Architect,2013-05-01,18.037331362040288
4481.0,32.0,Travelport Locomote,453.0,au,2013-03-01,1.0,451.0,male,ddf1329a-5d2c-4f8f-bed0-36879adb0b09-3.jpg,0.0,"Melbourne, Australia",Ruby on Rails Developer,2012-08-01,6.965235425778763
4495.0,27.0,Downer,500.0,au,2017-06-01,1.0,1235.0,female,326240ba-da62-4314-9cc4-d427950ca8e5-3.jpg,0.0,"Gorgon Project, Barrow Island (Chevron)",HSE Professional - Gorgon Barrow Island Oil & Gas project,2014-11-01,30.982155691081953
